prospect_id,company_name,website,industry_hint,linkedin_url,cloned_site_url
plan-review-construction-systems-testing-occupancy,"Plan Review, Construction, Systems Testing & Occupancy",https://denvergov.org,Fire safety / inspection contractors,,https://plan-review-construction-systems-testing-occupancy-forge.vercel.app
preventive-maintenance-agreements,Preventive Maintenance Agreements,https://affiliatedinc.com,Fire safety / inspection contractors,,https://preventive-maintenance-agreements-forge.vercel.app
pyebarkerfs,Pyebarkerfs,https://pyebarkerfs.com,Fire safety / inspection contractors,,https://pyebarkerfs-forge.vercel.app
scheduling-a-fire-inspection-for-your-system,Scheduling a Fire Inspection For Your System,https://csafire.com,Fire safety / inspection contractors,,https://scheduling-a-fire-inspection-for-your-system-forge.vercel.app
scottsdaleaz,Scottsdaleaz,https://scottsdaleaz.gov,Fire safety / inspection contractors,,https://scottsdaleaz-forge.vercel.app
security-fire-and-life-safety-in-boise-idaho,"Security, Fire, and Life Safety in Boise, Idaho",https://everonsolutions.com,Fire safety / inspection contractors,,https://security-fire-and-life-safety-in-boise-idaho-forge.vercel.app
welcome-to-clark-county-nv,"Welcome to Clark County, NV",https://clarkcountynv.gov,Fire safety / inspection contractors,,https://welcome-to-clark-county-nv-forge.vercel.app
120electric,120Electric,https://120electric.com,Electrical contractors,,https://120electric-forge.vercel.app
247restoration,247Restoration,https://247restoration.com,Restoration and remediation companies,,https://247restoration-forge.vercel.app
a1heating,A1Heating,https://a1heating.com,Commercial HVAC contractors,,https://a1heating-forge.vercel.app
aaserviceco,Aaserviceco,https://aaserviceco.com,Commercial HVAC contractors,,https://aaserviceco-forge.vercel.app
abeselectric,Abeselectric,https://abeselectric.com,Electrical contractors,,https://abeselectric-forge.vercel.app
ac-electrical-contractors,AC Electrical Contractors,https://acelectricalcontractors.co,Electrical contractors,,https://ac-electrical-contractors-forge.vercel.app
acbyj,Acbyj,https://acbyj.com,Commercial HVAC contractors,,https://acbyj-forge.vercel.app
advmechref,Advmechref,https://advmechref.com,Commercial HVAC contractors,,https://advmechref-forge.vercel.app
aeretusa,Aeretusa,https://aeretusa.com,Restoration and remediation companies,,https://aeretusa-forge.vercel.app
airco,Airco,https://airco.com,Commercial HVAC contractors,,https://airco-forge.vercel.app
airlogix,Airlogix,https://airlogix.co,Commercial HVAC contractors,,https://airlogix-forge.vercel.app
airmasters,Airmasters,https://airmasters.net,Commercial HVAC contractors,,https://airmasters-forge.vercel.app
airpromaster,Airpromaster,https://airpromaster.com,Commercial HVAC contractors,,https://airpromaster-forge.vercel.app
allenservice,Allenservice,https://allenservice.com,Commercial HVAC contractors,,https://allenservice-forge.vercel.app
alliedpa,Alliedpa,https://alliedpa.com,Restoration and remediation companies,,https://alliedpa-forge.vercel.app
alltradestemp,Alltradestemp,https://alltradestemp.com,Commercial HVAC contractors,,https://alltradestemp-forge.vercel.app
alvarezplumbing,Alvarezplumbing,https://alvarezplumbing.com,Commercial HVAC contractors,,https://alvarezplumbing-forge.vercel.app
ambientedge,Ambientedge,https://ambientedge.com,Commercial HVAC contractors,,https://ambientedge-forge.vercel.app
americancoolingandheating,Americancoolingandheating,https://americancoolingandheating.com,Commercial HVAC contractors,,https://americancoolingandheating-forge.vercel.app
answerunited,Answerunited,https://answerunited.com,Restoration and remediation companies,,https://answerunited-forge.vercel.app
anytimeplumbingvegas,Anytimeplumbingvegas,https://anytimeplumbingvegas.com,Commercial HVAC contractors,,https://anytimeplumbingvegas-forge.vercel.app
apco-electric,APCO Electric,https://apcoelectric.com,Electrical contractors,,https://apco-electric-forge.vercel.app
aps,APS,https://aps.com,Electrical contractors,,https://aps-forge.vercel.app
aristair,Aristair,https://aristair.com,Commercial HVAC contractors,,https://aristair-forge.vercel.app
atirestoration,Atirestoration,https://atirestoration.com,Restoration and remediation companies,,https://atirestoration-forge.vercel.app
austin-commercial-electric-contractors,Austin Commercial Electric Contractors,https://efficienttexas.com,Electrical contractors,,https://austin-commercial-electric-contractors-forge.vercel.app
balancepointheating,Balancepointheating,https://balancepointheating.com,Commercial HVAC contractors,,https://balancepointheating-forge.vercel.app
bassetheating,Bassetheating,https://bassetheating.com,Commercial HVAC contractors,,https://bassetheating-forge.vercel.app
biancoelectricomaha,Biancoelectricomaha,https://biancoelectricomaha.com,Electrical contractors,,https://biancoelectricomaha-forge.vercel.app
bibleelectric,Bibleelectric,https://bibleelectric.com,Electrical contractors,,https://bibleelectric-forge.vercel.app
bret-s-electric,Bret's Electric,https://bretselectric.com,Electrical contractors,,https://bret-s-electric-forge.vercel.app
bucknershc,Bucknershc,https://bucknershc.com,Commercial HVAC contractors,,https://bucknershc-forge.vercel.app
callchampionservices,Callchampionservices,https://callchampionservices.com,Commercial HVAC contractors,,https://callchampionservices-forge.vercel.app
careerbuilder,Careerbuilder,https://careerbuilder.com,Commercial HVAC contractors,,https://careerbuilder-forge.vercel.app
ccelect,Ccelect,https://ccelect.com,Electrical contractors,,https://ccelect-forge.vercel.app
cheftek,Cheftek,https://cheftek.net,Commercial HVAC contractors,,https://cheftek-forge.vercel.app
clarkelectrictx,Clarkelectrictx,https://clarkelectrictx.com,Electrical contractors,,https://clarkelectrictx-forge.vercel.app
com-mech,COM Mech,https://com-mech.com,Commercial HVAC contractors,,https://com-mech-forge.vercel.app
commercial-ac-heating-repair-charlotte-nc,"Commercial AC & Heating Repair Charlotte, NC",https://acostainc.com,Commercial HVAC contractors,,https://commercial-ac-heating-repair-charlotte-nc-forge.vercel.app
commercial-electrical-contractors-in-omaha-ne,"Commercial Electrical Contractors in Omaha, NE",https://braseelectrical.com,Electrical contractors,,https://commercial-electrical-contractors-in-omaha-ne-forge.vercel.app
commercial-electrical-contractors-orlando,Commercial Electrical Contractors Orlando,https://boyselectrical.com,Electrical contractors,,https://commercial-electrical-contractors-orlando-forge.vercel.app
commercial-electrician-raleigh-nc,Commercial Electrician Raleigh NC,https://dancoelectrical.com,Electrical contractors,,https://commercial-electrician-raleigh-nc-forge.vercel.app
commercial-electricians-in-orlando,Commercial Electricians in Orlando,https://allelectric.com,Electrical contractors,,https://commercial-electricians-in-orlando-forge.vercel.app
conductall,Conductall,https://conductall.com,Electrical contractors,,https://conductall-forge.vercel.app
contact-emergency-restoration-team-charlotte-nc,Contact Emergency Restoration Team Charlotte NC,https://247ert.com,Restoration and remediation companies,,https://contact-emergency-restoration-team-charlotte-nc-forge.vercel.app
contact-police-city-of-fort-collins,Contact Police City of Fort Collins,https://fcgov.com,Restoration and remediation companies,,https://contact-police-city-of-fort-collins-forge.vercel.app
contractorplus,Contractorplus,https://contractorplus.app,Commercial HVAC contractors,,https://contractorplus-forge.vercel.app
controlledcomfort,Controlledcomfort,https://controlledcomfort.com,Commercial HVAC contractors,,https://controlledcomfort-forge.vercel.app
cottongds,Cottongds,https://cottongds.com,Restoration and remediation companies,,https://cottongds-forge.vercel.app
dallas-commercial-water-damage-restoration,Dallas Commercial Water Damage Restoration,https://contractorsinc.com,Restoration and remediation companies,,https://dallas-commercial-water-damage-restoration-forge.vercel.app
deltawye,Deltawye,https://deltawye.com,Electrical contractors,,https://deltawye-forge.vercel.app
diamondheatingandcooling,Diamondheatingandcooling,https://diamondheatingandcooling.com,Commercial HVAC contractors,,https://diamondheatingandcooling-forge.vercel.app
disasterrecoverypros,Disasterrecoverypros,https://disasterrecoverypros.com,Restoration and remediation companies,,https://disasterrecoverypros-forge.vercel.app
dodd-electric-contractors-and-engineers,Dodd Electric Contractors And Engineers,https://doddelectric.com,Electrical contractors,,https://dodd-electric-contractors-and-engineers-forge.vercel.app
ecelectric,Ecelectric,https://ecelectric.com,Electrical contractors,,https://ecelectric-forge.vercel.app
ecodryrestoration,Ecodryrestoration,https://ecodryrestoration.com,Restoration and remediation companies,,https://ecodryrestoration-forge.vercel.app
eforms,Eforms,https://eforms.com,Commercial HVAC contractors,,https://eforms-forge.vercel.app
eggerselectric,Eggerselectric,https://eggerselectric.com,Electrical contractors,,https://eggerselectric-forge.vercel.app
ehshvac,Ehshvac,https://ehshvac.com,Commercial HVAC contractors,,https://ehshvac-forge.vercel.app
electrician-tampa,Electrician Tampa,https://buellelectric.com,Electrical contractors,,https://electrician-tampa-forge.vercel.app
eliteaustinac,Eliteaustinac,https://eliteaustinac.com,Commercial HVAC contractors,,https://eliteaustinac-forge.vercel.app
empirehvac,Empirehvac,https://empirehvac.com,Commercial HVAC contractors,,https://empirehvac-forge.vercel.app
energytechkc,Energytechkc,https://energytechkc.com,Commercial HVAC contractors,,https://energytechkc-forge.vercel.app
englishairinc,Englishairinc,https://englishairinc.com,Commercial HVAC contractors,,https://englishairinc-forge.vercel.app
erwinelectric,Erwinelectric,https://erwinelectric.com,Electrical contractors,,https://erwinelectric-forge.vercel.app
evolutionmaintenance,Evolutionmaintenance,https://evolutionmaintenance.com,Commercial HVAC contractors,,https://evolutionmaintenance-forge.vercel.app
evolutionmechanical,Evolutionmechanical,https://evolutionmechanical.net,Commercial HVAC contractors,,https://evolutionmechanical-forge.vercel.app
expertise,Expertise,https://expertise.com,Electrical contractors,,https://expertise-forge.vercel.app
extreme-electric-inc,Extreme Electric Inc,https://extremeelectric.com,Electrical contractors,,https://extreme-electric-inc-forge.vercel.app
extremecomfortac,Extremecomfortac,https://extremecomfortac.com,Commercial HVAC contractors,,https://extremecomfortac-forge.vercel.app
fie-inc,FIE INC,https://fie-inc.com,Electrical contractors,,https://fie-inc-forge.vercel.app
heating-and-ac-company-in-fort-collins-co,"Heating and AC Company in Fort Collins, CO",https://advancedcomfortwy.com,Commercial HVAC contractors,,https://heating-and-ac-company-in-fort-collins-co-forge.vercel.app
home,Home,https://beckettelectrical.com,Electrical contractors,,https://home-forge.vercel.app
home-2,HOME,https://downselectric.net,Electrical contractors,,https://home-2-forge.vercel.app
home-3,Home,https://carlsonrestoration.com,Restoration and remediation companies,,https://home-3-forge.vercel.app
hvac-pros,HVAC Pros,https://amctn.com,Commercial HVAC contractors,,https://hvac-pros-forge.vercel.app
kansas-city-commercial-electricians-electrical-repair-allegiant-electric,Kansas City Commercial Electricians & Electrical Repair| Allegiant Electric,https://allegiantelectric.com,Electrical contractors,,https://kansas-city-commercial-electricians-electrical-repair-allegiant-electric-forge.vercel.app
premier-electrician-charlotte-nc,"Premier Electrician Charlotte, NC",https://arcelectriccompany.com,Electrical contractors,,https://premier-electrician-charlotte-nc-forge.vercel.app
preventive-hvac-maintenance,Preventive HVAC Maintenance,https://dulinmechanical.com,Commercial HVAC contractors,,https://preventive-hvac-maintenance-forge.vercel.app
professional-insurance-restoration-specialists,Professional Insurance Restoration Specialists,https://abbottsfireandflood.com,Restoration and remediation companies,,https://professional-insurance-restoration-specialists-forge.vercel.app
rydalch-electric-inc,"Rydalch Electric, Inc.",https://commonwealthelectric.com,Electrical contractors,,https://rydalch-electric-inc-forge.vercel.app
tampa,Tampa,https://american-electrical.com,Electrical contractors,,https://tampa-forge.vercel.app
tampa-electricians,Tampa Electricians,https://brandonelectricinc.com,Electrical contractors,,https://tampa-electricians-forge.vercel.app
water-damage,Water Damage,https://all-proserviceskc.com,Restoration and remediation companies,,https://water-damage-forge.vercel.app
water-damage-restoration-raleigh-nc,Water Damage Restoration Raleigh NC,https://caremasterclean.com,Restoration and remediation companies,,https://water-damage-restoration-raleigh-nc-forge.vercel.app
american-dental-companies,American Dental Companies,https://ameridentco.com,Dental DSOs and growth practices,,https://american-dental-companies-forge.vercel.app
charlotteitsolutions,Charlotteitsolutions,https://charlotteitsolutions.com,Dental DSOs and growth practices,,https://charlotteitsolutions-forge.vercel.app
city-name-of-organization-number-website-sliding-fee-notes-dentures-seni,CITY NAME OF ORGANIZATION NUMBER WEBSITE SLIDING FEE NOTES DENTURES SENIORS,https://azdhs.gov,Dental DSOs and growth practices,,https://city-name-of-organization-number-website-sliding-fee-notes-dentures-seni-forge.vercel.app
clouddentistry,Clouddentistry,https://clouddentistry.com,Dental DSOs and growth practices,,https://clouddentistry-forge.vercel.app
dcs-dental-claim-support,DCS Dental Claim Support,https://dentalclaimsupport.com,Dental DSOs and growth practices,,https://dcs-dental-claim-support-forge.vercel.app
dental-care-programs-in-fort-collins-co,"dental care programs in Fort Collins, co",https://findhelp.org,Dental DSOs and growth practices,,https://dental-care-programs-in-fort-collins-co-forge.vercel.app
dental-no-show-statistics-costs-for-practices,Dental No-Show Statistics & Costs for Practices,https://clerri.com,Dental DSOs and growth practices,,https://dental-no-show-statistics-costs-for-practices-forge.vercel.app
